Timestamp;N;Repetition;Q1TimeInMsec;Q2TimeInMsec;Q3TimeInMsec;CustomerTableInByte;ItemTableInByte;JoinTableInByte;NumRecordsToProcess;Type
1485919941;9240000;35;254569;2457696;41148265;887040000;155232000;1208;150;RowStore
1485919943;9240000;36;168395;5082952;5823022;887040000;155232000;1208;150;ColumnStore
1485919946;9240000;36;207903;2926173;35652595;887040000;155232000;1208;150;RowStore
1485919949;9240000;37;212411;4434982;5573334;887040000;155232000;1208;150;ColumnStore
1485919952;9240000;37;241639;2483076;35772044;887040000;155232000;1208;150;RowStore
1485919955;9240000;38;228009;4186686;5784001;887040000;155232000;1208;150;ColumnStore
1485919957;9240000;38;292481;3047675;36820427;887040000;155232000;1208;150;RowStore
1485919960;9240000;39;206992;4475143;5558091;887040000;155232000;1208;150;ColumnStore
1485919963;9240000;39;260415;2764169;36530105;887040000;155232000;1208;150;RowStore
1485919966;9240000;40;221774;4479364;5581003;887040000;155232000;1208;150;ColumnStore
1485919968;9240000;40;217510;2534287;38087973;887040000;155232000;1208;150;RowStore
1485919971;9240000;41;173248;4236493;5728256;887040000;155232000;1208;150;ColumnStore
1485919974;9240000;41;220289;2535119;41824137;887040000;155232000;1208;150;RowStore
1485919977;9240000;42;180165;4208920;6249011;887040000;155232000;1208;150;ColumnStore
1485919980;9240000;42;217013;2114557;41979752;887040000;155232000;1208;150;RowStore
1485919982;9240000;43;205365;4410473;6282298;887040000;155232000;1208;150;ColumnStore
1485919985;9240000;43;265259;2263398;36850779;887040000;155232000;1208;150;RowStore
1485919988;9240000;44;276375;5436180;5594741;887040000;155232000;1208;150;ColumnStore
1485919990;9240000;44;225341;2103021;41634035;887040000;155232000;1208;150;RowStore
1485919993;9240000;45;230473;7386163;5804266;887040000;155232000;1208;150;ColumnStore
1485919996;9240000;45;176412;2790942;35713718;887040000;155232000;1208;150;RowStore
1485919999;9240000;46;229120;4495903;5770031;887040000;155232000;1208;150;ColumnStore
1485920001;9240000;46;221230;2666756;35817572;887040000;155232000;1208;150;RowStore
1485920004;9240000;47;206289;4456347;5513756;887040000;155232000;1208;150;ColumnStore
1485920007;9240000;47;218537;2205009;35875908;887040000;155232000;1208;150;RowStore
1485920010;9240000;48;216094;4360713;5760382;887040000;155232000;1208;150;ColumnStore
1485920012;9240000;48;221718;2849055;37641426;887040000;155232000;1208;150;RowStore
1485920015;9240000;49;211464;4441700;7678473;887040000;155232000;1208;150;ColumnStore
1485920018;9240000;49;212418;2151606;36803957;887040000;155232000;1208;150;RowStore
1485920021;10730000;0;205405;6063854;10204933;1030080000;180264000;1208;150;ColumnStore
1485920024;10730000;0;215179;2296175;46725162;1030080000;180264000;1208;150;RowStore
1485920027;10730000;1;271336;4779490;6449367;1030080000;180264000;1208;150;ColumnStore
1485920030;10730000;1;219573;2624359;43939098;1030080000;180264000;1208;150;RowStore
1485920034;10730000;2;223842;4442826;7212928;1030080000;180264000;1208;150;ColumnStore
1485920037;10730000;2;274866;1746345;42361623;1030080000;180264000;1208;150;RowStore
1485920040;10730000;3;246533;4398681;6553326;1030080000;180264000;1208;150;ColumnStore
1485920043;10730000;3;214964;2320038;43882217;1030080000;180264000;1208;150;RowStore
1485920046;10730000;4;175257;4266252;7704660;1030080000;180264000;1208;150;ColumnStore
1485920050;10730000;4;227555;2804063;49352335;1030080000;180264000;1208;150;RowStore
1485920053;10730000;5;246063;4258267;7951627;1030080000;180264000;1208;150;ColumnStore
1485920056;10730000;5;251146;2186927;42840056;1030080000;180264000;1208;150;RowStore
1485920059;10730000;6;194080;4338949;6754499;1030080000;180264000;1208;150;ColumnStore
1485920063;10730000;6;219590;2745819;50086947;1030080000;180264000;1208;150;RowStore
1485920066;10730000;7;200582;5079578;7994225;1030080000;180264000;1208;150;ColumnStore
1485920069;10730000;7;279877;3868402;44533004;1030080000;180264000;1208;150;RowStore
1485920072;10730000;8;230714;5790258;6754318;1030080000;180264000;1208;150;ColumnStore
1485920076;10730000;8;213207;2474001;42400643;1030080000;180264000;1208;150;RowStore
1485920079;10730000;9;188213;4902192;7541936;1030080000;180264000;1208;150;ColumnStore
1485920082;10730000;9;210708;2228308;46448131;1030080000;180264000;1208;150;RowStore
1485920085;10730000;10;205538;6177411;6573066;1030080000;180264000;1208;150;ColumnStore
1485920088;10730000;10;204768;2551747;47097461;1030080000;180264000;1208;150;RowStore
1485920092;10730000;11;226175;6752477;7107352;1030080000;180264000;1208;150;ColumnStore
1485920095;10730000;11;213681;2263319;55269356;1030080000;180264000;1208;150;RowStore
1485920098;10730000;12;181639;4729843;6604710;1030080000;180264000;1208;150;ColumnStore
1485920101;10730000;12;181023;2944115;46701399;1030080000;180264000;1208;150;RowStore
1485920105;10730000;13;203015;4587687;7271220;1030080000;180264000;1208;150;ColumnStore
1485920108;10730000;13;210898;2698100;46597642;1030080000;180264000;1208;150;RowStore
1485920111;10730000;14;213690;4525962;6604154;1030080000;180264000;1208;150;ColumnStore
1485920114;10730000;14;209018;3197183;42543427;1030080000;180264000;1208;150;RowStore
1485920118;10730000;15;198386;4289802;7463601;1030080000;180264000;1208;150;ColumnStore
1485920121;10730000;15;195705;2582803;45427070;1030080000;180264000;1208;150;RowStore
1485920124;10730000;16;227808;4483320;7682006;1030080000;180264000;1208;150;ColumnStore
1485920127;10730000;16;268242;2357358;42975853;1030080000;180264000;1208;150;RowStore
1485920131;10730000;17;210965;4584594;8502047;1030080000;180264000;1208;150;ColumnStore
1485920134;10730000;17;369401;3995572;47934877;1030080000;180264000;1208;150;RowStore
1485920137;10730000;18;184464;5746910;6996375;1030080000;180264000;1208;150;ColumnStore
1485920141;10730000;18;271250;3005690;43782561;1030080000;180264000;1208;150;RowStore
1485920144;10730000;19;204356;4842575;6832840;1030080000;180264000;1208;150;ColumnStore
1485920147;10730000;19;256568;2215851;45419274;1030080000;180264000;1208;150;RowStore
1485920150;10730000;20;267560;4922215;6534659;1030080000;180264000;1208;150;ColumnStore
1485920153;10730000;20;242218;2347609;42840278;1030080000;180264000;1208;150;RowStore
1485920157;10730000;21;287601;4378753;7506922;1030080000;180264000;1208;150;ColumnStore
1485920160;10730000;21;256743;2210977;44465206;1030080000;180264000;1208;150;RowStore
1485920163;10730000;22;242557;4228038;6643943;1030080000;180264000;1208;150;ColumnStore
1485920167;10730000;22;278021;3701340;41497973;1030080000;180264000;1208;150;RowStore
1485920170;10730000;23;226697;4392549;6737754;1030080000;180264000;1208;150;ColumnStore
1485920173;10730000;23;208283;2377131;45286849;1030080000;180264000;1208;150;RowStore
1485920176;10730000;24;306685;4439421;6948210;1030080000;180264000;1208;150;ColumnStore
1485920180;10730000;24;248775;2576010;45840538;1030080000;180264000;1208;150;RowStore
1485920183;10730000;25;209094;4340194;7477901;1030080000;180264000;1208;150;ColumnStore
1485920186;10730000;25;234217;3635653;46240089;1030080000;180264000;1208;150;RowStore
1485920189;10730000;26;190426;4404893;8681059;1030080000;180264000;1208;150;ColumnStore
1485920192;10730000;26;232087;2611873;44135723;1030080000;180264000;1208;150;RowStore
1485920196;10730000;27;254131;4502875;8145919;1030080000;180264000;1208;150;ColumnStore
1485920199;10730000;27;186381;3193732;44038738;1030080000;180264000;1208;150;RowStore
1485920202;10730000;28;220354;4535437;6500852;1030080000;180264000;1208;150;ColumnStore
1485920205;10730000;28;217502;2630193;47354521;1030080000;180264000;1208;150;RowStore
1485920208;10730000;29;186863;5571612;7945259;1030080000;180264000;1208;150;ColumnStore
1485920211;10730000;29;197511;2384079;41745715;1030080000;180264000;1208;150;RowStore
1485920215;10730000;30;210600;4306947;7073466;1030080000;180264000;1208;150;ColumnStore
1485920218;10730000;30;206213;2531825;40526645;1030080000;180264000;1208;150;RowStore
1485920221;10730000;31;187639;4295536;6608853;1030080000;180264000;1208;150;ColumnStore
1485920224;10730000;31;210061;2492819;40568510;1030080000;180264000;1208;150;RowStore
1485920227;10730000;32;170373;4230822;7076709;1030080000;180264000;1208;150;ColumnStore
1485920231;10730000;32;193636;2574506;44210865;1030080000;180264000;1208;150;RowStore
1485920234;10730000;33;183710;4596895;6548358;1030080000;180264000;1208;150;ColumnStore
1485920237;10730000;33;295182;2458384;47567425;1030080000;180264000;1208;150;RowStore
1485920241;10730000;34;175493;4458713;6593444;1030080000;180264000;1208;150;ColumnStore
1485920244;10730000;34;251394;2159547;42055379;1030080000;180264000;1208;150;RowStore
1485920247;10730000;35;232068;5748273;6704025;1030080000;180264000;1208;150;ColumnStore
1485920251;10730000;35;217073;2754591;45385226;1030080000;180264000;1208;150;RowStore
1485920254;10730000;36;222341;5452894;7866974;1030080000;180264000;1208;150;ColumnStore
1485920257;10730000;36;246181;2940909;46932063;1030080000;180264000;1208;150;RowStore
1485920260;10730000;37;176886;6298456;6437881;1030080000;180264000;1208;150;ColumnStore
1485920264;10730000;37;204982;2640032;41581643;1030080000;180264000;1208;150;RowStore
1485920267;10730000;38;211074;4442668;13808294;1030080000;180264000;1208;150;ColumnStore
1485920270;10730000;38;232941;2438268;41392964;1030080000;180264000;1208;150;RowStore
1485920274;10730000;39;209457;4375150;6553907;1030080000;180264000;1208;150;ColumnStore
1485920277;10730000;39;245654;3024877;44439566;1030080000;180264000;1208;150;RowStore
1485920280;10730000;40;202162;4408653;6480486;1030080000;180264000;1208;150;ColumnStore
1485920284;10730000;40;229687;2718485;41822539;1030080000;180264000;1208;150;RowStore
1485920287;10730000;41;247763;4465582;6551956;1030080000;180264000;1208;150;ColumnStore
1485920290;10730000;41;244953;2765215;41247179;1030080000;180264000;1208;150;RowStore
1485920294;10730000;42;196644;4581721;7193502;1030080000;180264000;1208;150;ColumnStore
1485920297;10730000;42;221869;2290220;45949569;1030080000;180264000;1208;150;RowStore
1485920300;10730000;43;243453;4471234;6562666;1030080000;180264000;1208;150;ColumnStore
1485920303;10730000;43;220791;2408852;40482198;1030080000;180264000;1208;150;RowStore
1485920306;10730000;44;220245;4513653;6519673;1030080000;180264000;1208;150;ColumnStore
1485920310;10730000;44;199559;2623363;44929193;1030080000;180264000;1208;150;RowStore
1485920313;10730000;45;162426;4442401;8271452;1030080000;180264000;1208;150;ColumnStore
1485920316;10730000;45;225585;2419676;44793829;1030080000;180264000;1208;150;RowStore
1485920320;10730000;46;237868;4523555;6415724;1030080000;180264000;1208;150;ColumnStore
1485920323;10730000;46;224394;2477291;44507744;1030080000;180264000;1208;150;RowStore
1485920326;10730000;47;169021;4273857;6482373;1030080000;180264000;1208;150;ColumnStore
1485920329;10730000;47;321292;2141884;44084272;1030080000;180264000;1208;150;RowStore
1485920333;10730000;48;263385;4579572;6527154;1030080000;180264000;1208;150;ColumnStore
1485920336;10730000;48;222618;2359167;47313453;1030080000;180264000;1208;150;RowStore
1485920339;10730000;49;246562;4583029;7954339;1030080000;180264000;1208;150;ColumnStore
1485920342;10730000;49;222152;2479189;41156569;1030080000;180264000;1208;150;RowStore
1485920346;12220000;0;210467;4532675;7338826;1173120000;205296000;1208;150;ColumnStore
1485920349;12220000;0;252560;2581011;45741497;1173120000;205296000;1208;150;RowStore
1485920353;12220000;1;208321;4528516;7272664;1173120000;205296000;1208;150;ColumnStore
1485920356;12220000;1;240637;2674938;50167950;1173120000;205296000;1208;150;RowStore
1485920360;12220000;2;210668;4563754;7377980;1173120000;205296000;1208;150;ColumnStore
1485920364;12220000;2;253121;2197611;46443474;1173120000;205296000;1208;150;RowStore
1485920367;12220000;3;215703;4313900;7323821;1173120000;205296000;1208;150;ColumnStore
1485920371;12220000;3;217264;2507515;46391255;1173120000;205296000;1208;150;RowStore
1485920375;12220000;4;203463;5488759;7439005;1173120000;205296000;1208;150;ColumnStore
1485920379;12220000;4;216344;2408258;50858811;1173120000;205296000;1208;150;RowStore
1485920382;12220000;5;204420;4416438;7544106;1173120000;205296000;1208;150;ColumnStore
1485920386;12220000;5;227627;2339233;51289573;1173120000;205296000;1208;150;RowStore
1485920389;12220000;6;200069;4488916;8963000;1173120000;205296000;1208;150;ColumnStore
1485920393;12220000;6;314468;2041140;50037157;1173120000;205296000;1208;150;RowStore
1485920397;12220000;7;205929;4352212;9063334;1173120000;205296000;1208;150;ColumnStore
1485920400;12220000;7;235482;2325301;54140427;1173120000;205296000;1208;150;RowStore
1485920404;12220000;8;242714;4593375;7303106;1173120000;205296000;1208;150;ColumnStore
1485920407;12220000;8;227357;2360838;49197640;1173120000;205296000;1208;150;RowStore
1485920411;12220000;9;193775;4549708;7392923;1173120000;205296000;1208;150;ColumnStore
1485920415;12220000;9;223100;2570315;46005795;1173120000;205296000;1208;150;RowStore
1485920418;12220000;10;225766;4481991;8643287;1173120000;205296000;1208;150;ColumnStore
1485920422;12220000;10;237230;2051966;50633016;1173120000;205296000;1208;150;RowStore
1485920425;12220000;11;218172;4482230;7770582;1173120000;205296000;1208;150;ColumnStore
1485920429;12220000;11;184179;2503440;46679128;1173120000;205296000;1208;150;RowStore
1485920432;12220000;12;218819;4913202;7397580;1173120000;205296000;1208;150;ColumnStore
1485920436;12220000;12;199773;2590636;53611105;1173120000;205296000;1208;150;RowStore
1485920440;12220000;13;194802;4528879;7692723;1173120000;205296000;1208;150;ColumnStore
1485920443;12220000;13;189110;2345357;48520174;1173120000;205296000;1208;150;RowStore
1485920447;12220000;14;237244;4889841;7903316;1173120000;205296000;1208;150;ColumnStore
1485920450;12220000;14;219515;2616781;53014124;1173120000;205296000;1208;150;RowStore
1485920454;12220000;15;376173;4508817;7343938;1173120000;205296000;1208;150;ColumnStore
1485920458;12220000;15;182184;2375441;47560166;1173120000;205296000;1208;150;RowStore
1485920461;12220000;16;181430;5290521;7831992;1173120000;205296000;1208;150;ColumnStore
1485920465;12220000;16;196949;2327840;53011088;1173120000;205296000;1208;150;RowStore
1485920469;12220000;17;246835;4705922;7617462;1173120000;205296000;1208;150;ColumnStore
1485920472;12220000;17;175968;2496265;48648577;1173120000;205296000;1208;150;RowStore
1485920476;12220000;18;233062;4603450;7614575;1173120000;205296000;1208;150;ColumnStore
1485920480;12220000;18;279129;2295796;46631477;1173120000;205296000;1208;150;RowStore
1485920484;12220000;19;212537;4624583;8315423;1173120000;205296000;1208;150;ColumnStore
1485920487;12220000;19;238634;2282693;51747980;1173120000;205296000;1208;150;RowStore
1485920491;12220000;20;217222;4758353;7193722;1173120000;205296000;1208;150;ColumnStore
1485920495;12220000;20;221738;2931659;52593290;1173120000;205296000;1208;150;RowStore
1485920498;12220000;21;175682;4286802;7938255;1173120000;205296000;1208;150;ColumnStore
1485920502;12220000;21;253893;2297396;52144538;1173120000;205296000;1208;150;RowStore
1485920505;12220000;22;190574;4669399;7356296;1173120000;205296000;1208;150;ColumnStore
1485920509;12220000;22;218210;2765429;46380798;1173120000;205296000;1208;150;RowStore
1485920512;12220000;23;184218;5562050;9025490;1173120000;205296000;1208;150;ColumnStore
1485920516;12220000;23;216973;1883846;47051128;1173120000;205296000;1208;150;RowStore
1485920520;12220000;24;199758;4441892;7315474;1173120000;205296000;1208;150;ColumnStore
1485920523;12220000;24;217515;2587331;53977737;1173120000;205296000;1208;150;RowStore
1485920527;12220000;25;230960;4472412;7843950;1173120000;205296000;1208;150;ColumnStore
1485920531;12220000;25;227348;2220099;52761788;1173120000;205296000;1208;150;RowStore
1485920534;12220000;26;252882;4462413;7344710;1173120000;205296000;1208;150;ColumnStore
1485920538;12220000;26;208999;2499285;47315676;1173120000;205296000;1208;150;RowStore
1485920542;12220000;27;208243;4567577;7307735;1173120000;205296000;1208;150;ColumnStore
1485920545;12220000;27;244510;2405911;48220504;1173120000;205296000;1208;150;RowStore
1485920549;12220000;28;190779;5115854;7418778;1173120000;205296000;1208;150;ColumnStore
1485920553;12220000;28;207934;2625538;52896225;1173120000;205296000;1208;150;RowStore
1485920556;12220000;29;302188;5836111;7723519;1173120000;205296000;1208;150;ColumnStore
1485920560;12220000;29;236704;2439563;49589242;1173120000;205296000;1208;150;RowStore
1485920564;12220000;30;207297;5496030;7378060;1173120000;205296000;1208;150;ColumnStore
1485920567;12220000;30;183549;2748152;50910550;1173120000;205296000;1208;150;RowStore
1485920571;12220000;31;176345;5908758;7551884;1173120000;205296000;1208;150;ColumnStore
1485920575;12220000;31;214194;2520505;51939312;1173120000;205296000;1208;150;RowStore
1485920578;12220000;32;194233;4816976;7768174;1173120000;205296000;1208;150;ColumnStore
1485920582;12220000;32;231067;2815062;55351322;1173120000;205296000;1208;150;RowStore
1485920585;12220000;33;233650;5330143;8558897;1173120000;205296000;1208;150;ColumnStore
1485920589;12220000;33;215612;1970170;47841386;1173120000;205296000;1208;150;RowStore
1485920593;12220000;34;181253;4918366;7986447;1173120000;205296000;1208;150;ColumnStore
1485920597;12220000;34;231386;2284843;50969745;1173120000;205296000;1208;150;RowStore
1485920600;12220000;35;180972;5120834;7993904;1173120000;205296000;1208;150;ColumnStore
1485920604;12220000;35;215447;2837031;50647344;1173120000;205296000;1208;150;RowStore
1485920607;12220000;36;198684;4675766;7573966;1173120000;205296000;1208;150;ColumnStore
1485920611;12220000;36;200146;3035824;46457818;1173120000;205296000;1208;150;RowStore
1485920615;12220000;37;196617;5497746;8885459;1173120000;205296000;1208;150;ColumnStore
1485920618;12220000;37;223688;2363047;46457879;1173120000;205296000;1208;150;RowStore
1485920622;12220000;38;169317;4560636;7472221;1173120000;205296000;1208;150;ColumnStore
1485920626;12220000;38;222290;2417167;47402232;1173120000;205296000;1208;150;RowStore
1485920630;12220000;39;258950;4841080;9593392;1173120000;205296000;1208;150;ColumnStore
1485920634;12220000;39;205632;2725523;46368126;1173120000;205296000;1208;150;RowStore
1485920637;12220000;40;213147;5866996;7279997;1173120000;205296000;1208;150;ColumnStore
1485920641;12220000;40;181663;2394431;51614938;1173120000;205296000;1208;150;RowStore
1485920644;12220000;41;192916;5173518;7354792;1173120000;205296000;1208;150;ColumnStore
1485920648;12220000;41;216964;2272762;48510903;1173120000;205296000;1208;150;RowStore
1485920651;12220000;42;186504;5503062;9193660;1173120000;205296000;1208;150;ColumnStore
1485920655;12220000;42;212227;2642937;49209084;1173120000;205296000;1208;150;RowStore
1485920659;12220000;43;244848;4584722;9486935;1173120000;205296000;1208;150;ColumnStore
1485920662;12220000;43;225091;2294622;53668756;1173120000;205296000;1208;150;RowStore
1485920666;12220000;44;192803;4549193;7297601;1173120000;205296000;1208;150;ColumnStore
1485920669;12220000;44;209299;2104141;47028539;1173120000;205296000;1208;150;RowStore
1485920673;12220000;45;180531;5354816;8238145;1173120000;205296000;1208;150;ColumnStore
1485920677;12220000;45;228433;2238299;48910681;1173120000;205296000;1208;150;RowStore
1485920680;12220000;46;239178;4595732;7735693;1173120000;205296000;1208;150;ColumnStore
1485920684;12220000;46;230884;2497802;49565216;1173120000;205296000;1208;150;RowStore
1485920687;12220000;47;212393;4865945;8111513;1173120000;205296000;1208;150;ColumnStore
1485920691;12220000;47;260693;2236063;50060446;1173120000;205296000;1208;150;RowStore
1485920694;12220000;48;226812;4552371;7490533;1173120000;205296000;1208;150;ColumnStore
1485920698;12220000;48;190030;2694438;54152937;1173120000;205296000;1208;150;RowStore
1485920702;12220000;49;198942;4283228;7283470;1173120000;205296000;1208;150;ColumnStore
1485920705;12220000;49;222804;2667230;47260396;1173120000;205296000;1208;150;RowStore
1485920709;13710000;0;265824;4615019;8243377;1316160000;230328000;1208;150;ColumnStore
1485920713;13710000;0;192877;2608292;51891135;1316160000;230328000;1208;150;RowStore
1485920717;13710000;1;193642;5558571;8262133;1316160000;230328000;1208;150;ColumnStore
1485920721;13710000;1;230781;2047388;55033360;1316160000;230328000;1208;150;RowStore
1485920725;13710000;2;258313;4636255;9612957;1316160000;230328000;1208;150;ColumnStore
1485920729;13710000;2;246250;2281021;54920252;1316160000;230328000;1208;150;RowStore
1485920733;13710000;3;238438;4708288;10139930;1316160000;230328000;1208;150;ColumnStore
1485920738;13710000;3;209350;2670318;55357465;1316160000;230328000;1208;150;RowStore
1485920742;13710000;4;232401;5391688;8209162;1316160000;230328000;1208;150;ColumnStore
1485920746;13710000;4;214926;2797157;55357947;1316160000;230328000;1208;150;RowStore
1485920750;13710000;5;213066;4660827;8230512;1316160000;230328000;1208;150;ColumnStore
1485920754;13710000;5;241075;2585917;60469672;1316160000;230328000;1208;150;RowStore
1485920758;13710000;6;218012;4402620;8118601;1316160000;230328000;1208;150;ColumnStore
1485920762;13710000;6;231216;2452136;59598200;1316160000;230328000;1208;150;RowStore
1485920766;13710000;7;203386;4760661;8500754;1316160000;230328000;1208;150;ColumnStore
1485920770;13710000;7;270364;2589133;59103220;1316160000;230328000;1208;150;RowStore
1485920774;13710000;8;189392;4447179;9427752;1316160000;230328000;1208;150;ColumnStore
1485920778;13710000;8;216447;2453105;53424285;1316160000;230328000;1208;150;RowStore
1485920782;13710000;9;175134;4632839;10514922;1316160000;230328000;1208;150;ColumnStore
1485920786;13710000;9;197654;2301887;54701653;1316160000;230328000;1208;150;RowStore
1485920790;13710000;10;209034;6070575;9089345;1316160000;230328000;1208;150;ColumnStore
1485920794;13710000;10;226971;2344733;57436671;1316160000;230328000;1208;150;RowStore
1485920798;13710000;11;235353;4602533;8192869;1316160000;230328000;1208;150;ColumnStore
1485920802;13710000;11;248253;1848198;51485910;1316160000;230328000;1208;150;RowStore
1485920806;13710000;12;204391;4558000;8116161;1316160000;230328000;1208;150;ColumnStore
1485920810;13710000;12;263567;3349776;69202838;1316160000;230328000;1208;150;RowStore
1485920814;13710000;13;204384;4595101;9141994;1316160000;230328000;1208;150;ColumnStore
1485920818;13710000;13;220993;2419985;58667230;1316160000;230328000;1208;150;RowStore
1485920822;13710000;14;211468;4728563;8703129;1316160000;230328000;1208;150;ColumnStore
1485920826;13710000;14;227414;2338730;53967455;1316160000;230328000;1208;150;RowStore
1485920831;13710000;15;214121;5051037;8236025;1316160000;230328000;1208;150;ColumnStore
1485920835;13710000;15;188636;2531128;52347866;1316160000;230328000;1208;150;RowStore
1485920839;13710000;16;315044;4623532;9759215;1316160000;230328000;1208;150;ColumnStore
1485920843;13710000;16;211693;2562277;54882876;1316160000;230328000;1208;150;RowStore
1485920847;13710000;17;213439;4592236;8418913;1316160000;230328000;1208;150;ColumnStore
1485920851;13710000;17;236172;2710681;52537833;1316160000;230328000;1208;150;RowStore
1485920855;13710000;18;270711;4727618;8238092;1316160000;230328000;1208;150;ColumnStore
1485920860;13710000;18;210295;2479969;53108870;1316160000;230328000;1208;150;RowStore
1485920864;13710000;19;209777;4664680;8531309;1316160000;230328000;1208;150;ColumnStore
1485920868;13710000;19;197423;2620588;55942153;1316160000;230328000;1208;150;RowStore
1485920872;13710000;20;166271;6101545;8362528;1316160000;230328000;1208;150;ColumnStore
1485920876;13710000;20;198561;2424721;62073786;1316160000;230328000;1208;150;RowStore
1485920880;13710000;21;236569;4605380;8338306;1316160000;230328000;1208;150;ColumnStore
1485920884;13710000;21;179404;2315497;53140983;1316160000;230328000;1208;150;RowStore
1485920889;13710000;22;198981;4673520;9345798;1316160000;230328000;1208;150;ColumnStore
1485920893;13710000;22;234710;2439220;58931450;1316160000;230328000;1208;150;RowStore
1485920897;13710000;23;208083;4807941;8351481;1316160000;230328000;1208;150;ColumnStore
1485920901;13710000;23;256899;3883515;59452776;1316160000;230328000;1208;150;RowStore
1485920905;13710000;24;186711;6101799;10387116;1316160000;230328000;1208;150;ColumnStore
1485920910;13710000;24;194725;2425406;53905026;1316160000;230328000;1208;150;RowStore
1485920914;13710000;25;195495;4631814;10452830;1316160000;230328000;1208;150;ColumnStore
1485920918;13710000;25;227840;2745074;55362386;1316160000;230328000;1208;150;RowStore
1485920922;13710000;26;224983;4708102;8372424;1316160000;230328000;1208;150;ColumnStore
1485920926;13710000;26;220422;2048239;57439745;1316160000;230328000;1208;150;RowStore
1485920930;13710000;27;233021;4668972;8411748;1316160000;230328000;1208;150;ColumnStore
1485920935;13710000;27;250486;2733545;60216333;1316160000;230328000;1208;150;RowStore
1485920939;13710000;28;204004;4693730;11567341;1316160000;230328000;1208;150;ColumnStore
1485920943;13710000;28;208875;2619386;54867231;1316160000;230328000;1208;150;RowStore
1485920947;13710000;29;187087;5678368;10966846;1316160000;230328000;1208;150;ColumnStore
1485920951;13710000;29;187334;2858847;58954965;1316160000;230328000;1208;150;RowStore
1485920955;13710000;30;179828;4660255;9416856;1316160000;230328000;1208;150;ColumnStore
1485920959;13710000;30;192292;2021244;54795663;1316160000;230328000;1208;150;RowStore
1485920963;13710000;31;195057;4339591;8078559;1316160000;230328000;1208;150;ColumnStore
1485920968;13710000;31;225835;1972798;57142882;1316160000;230328000;1208;150;RowStore
1485920972;13710000;32;244822;4631235;8369912;1316160000;230328000;1208;150;ColumnStore
1485920976;13710000;32;190807;2792519;52547436;1316160000;230328000;1208;150;RowStore
1485920980;13710000;33;237277;5218489;8540546;1316160000;230328000;1208;150;ColumnStore
1485920984;13710000;33;193639;2689704;53075326;1316160000;230328000;1208;150;RowStore
1485920988;13710000;34;179225;4855126;9647695;1316160000;230328000;1208;150;ColumnStore
1485920992;13710000;34;225292;2787470;59301690;1316160000;230328000;1208;150;RowStore
1485920996;13710000;35;270000;4689242;9239875;1316160000;230328000;1208;150;ColumnStore
1485921000;13710000;35;254441;2763839;58025762;1316160000;230328000;1208;150;RowStore
1485921004;13710000;36;180330;5605036;8194278;1316160000;230328000;1208;150;ColumnStore
1485921008;13710000;36;297458;2548190;54149417;1316160000;230328000;1208;150;RowStore
1485921012;13710000;37;255520;4699256;8765104;1316160000;230328000;1208;150;ColumnStore
1485921016;13710000;37;191912;2749489;54422915;1316160000;230328000;1208;150;RowStore
1485921020;13710000;38;202146;4934091;8269390;1316160000;230328000;1208;150;ColumnStore
1485921024;13710000;38;221079;2919599;55478841;1316160000;230328000;1208;150;RowStore
1485921028;13710000;39;211739;4629922;8433528;1316160000;230328000;1208;150;ColumnStore
1485921032;13710000;39;220922;2357932;52781621;1316160000;230328000;1208;150;RowStore
1485921037;13710000;40;192031;4933684;8711985;1316160000;230328000;1208;150;ColumnStore
1485921041;13710000;40;236917;2338001;55893283;1316160000;230328000;1208;150;RowStore
1485921045;13710000;41;224485;4560976;10299594;1316160000;230328000;1208;150;ColumnStore
1485921049;13710000;41;180757;2858724;55274630;1316160000;230328000;1208;150;RowStore
1485921053;13710000;42;187593;4704696;8460644;1316160000;230328000;1208;150;ColumnStore
1485921057;13710000;42;235189;2735490;61019019;1316160000;230328000;1208;150;RowStore
1485921061;13710000;43;185705;5721771;9685306;1316160000;230328000;1208;150;ColumnStore
1485921065;13710000;43;217613;2073016;56723115;1316160000;230328000;1208;150;RowStore
1485921070;13710000;44;220891;5661733;8521000;1316160000;230328000;1208;150;ColumnStore
1485921074;13710000;44;167738;2284989;59374456;1316160000;230328000;1208;150;RowStore
1485921078;13710000;45;207860;4646404;10233496;1316160000;230328000;1208;150;ColumnStore
1485921082;13710000;45;216951;2710634;56321652;1316160000;230328000;1208;150;RowStore
1485921086;13710000;46;216426;4494552;8281386;1316160000;230328000;1208;150;ColumnStore
1485921090;13710000;46;250689;1945682;53776711;1316160000;230328000;1208;150;RowStore
1485921095;13710000;47;218546;4580850;8690856;1316160000;230328000;1208;150;ColumnStore
1485921099;13710000;47;198908;2521402;52259792;1316160000;230328000;1208;150;RowStore
1485921103;13710000;48;163634;4418885;8203070;1316160000;230328000;1208;150;ColumnStore
1485921107;13710000;48;207707;2591708;53871952;1316160000;230328000;1208;150;RowStore
1485921111;13710000;49;208326;7619747;9003163;1316160000;230328000;1208;150;ColumnStore
1485921115;13710000;49;191040;2686352;53160154;1316160000;230328000;1208;150;RowStore
1485921120;15200000;0;166510;4632736;9124399;1459200000;255360000;1208;150;ColumnStore
1485921124;15200000;0;269603;2246711;64240467;1459200000;255360000;1208;150;RowStore
