RETURN_O_ID;RETURN_O_ENTRY_D;RETURN_O_CARRIER_ID;Timestamp,N;Repetition;TimeInMsec;DataSetSizeInByte;DataSetSizeInGigaByte
7899594,405272435,0,1485517894,110890000,14,341272965;4879160000;4.544072
7899594,405272435,0,1485517903,110890000,15,358564048;4879160000;4.544072
7899594,405272435,0,1485517913,110890000,16,338815593;4879160000;4.544072
7899594,405272435,0,1485517922,110890000,17,342589853;4879160000;4.544072
7899594,405272435,0,1485517931,110890000,18,356892238;4879160000;4.544072
7899594,405272435,0,1485517940,110890000,19,350306253;4879160000;4.544072
3729387,375514894,2,1485517950,120880000,0,372232535;5318720000;4.953444
3729387,375514894,2,1485517960,120880000,1,379665076;5318720000;4.953444
3729387,375514894,2,1485517970,120880000,2,369001491;5318720000;4.953444
3729387,375514894,2,1485517980,120880000,3,381033551;5318720000;4.953444
3729387,375514894,2,1485517990,120880000,4,374522282;5318720000;4.953444
3729387,375514894,2,1485518000,120880000,5,390154991;5318720000;4.953444
3729387,375514894,2,1485518010,120880000,6,373500515;5318720000;4.953444
3729387,375514894,2,1485518020,120880000,7,377290593;5318720000;4.953444
3729387,375514894,2,1485518030,120880000,8,369150588;5318720000;4.953444
3729387,375514894,2,1485518041,120880000,9,380108058;5318720000;4.953444
3729387,375514894,2,1485518051,120880000,10,391020907;5318720000;4.953444
3729387,375514894,2,1485518061,120880000,11,383223203;5318720000;4.953444
3729387,375514894,2,1485518071,120880000,12,374045591;5318720000;4.953444
3729387,375514894,2,1485518081,120880000,13,384813913;5318720000;4.953444
3729387,375514894,2,1485518091,120880000,14,374689957;5318720000;4.953444
3729387,375514894,2,1485518101,120880000,15,394871625;5318720000;4.953444
3729387,375514894,2,1485518111,120880000,16,373330827;5318720000;4.953444
3729387,375514894,2,1485518121,120880000,17,394621529;5318720000;4.953444
3729387,375514894,2,1485518131,120880000,18,369209373;5318720000;4.953444
3729387,375514894,2,1485518141,120880000,19,374449546;5318720000;4.953444
9198108,1341907876,1,1485518152,130870000,0,414102316;5758280000;5.362816
9198108,1341907876,1,1485518163,130870000,1,412450076;5758280000;5.362816
9198108,1341907876,1,1485518174,130870000,2,414081387;5758280000;5.362816
