timestamp;NumberOfCustomers;CurrentRepetition;DurationQ1SingleThreaded;DurationQ2SingleThreaded;DurationQ3SingleThreaded;DurationQ1MultiThreaded;DurationQ2MultiThreaded;DurationQ3MultiThreaded;dataSetSizeCustomersInByte;dataSetSizeItemsInByte;dataSetSizeJoinTableInByte;NumberOfRecordsToProcess;Q1NumRecordsToProcess;Unset1;Q1NumRecordToProcessedDeRefSize;Q2NumRecordsToProcess;Unset2;Q2NumRecordToProcessedDeRefSize;Q3NumRecordsToProcess;Unset3;Q3NumRecordToProcessedDeRefSize;Q1GBpsecSingleThreaded;Q2GBpsecSingleThreaded;Q3GBpsecSingleThreaded;Q1GBpsecMultiThreaded;Q2GBpsecMultiThreaded;Q3GBpsecMultiThreaded;Type;Platform;ProcessVmSize
1486180801;47866654;13;0;118717206;12005932;0;37089275;3832035;5361065248;1072213056;268053264;33506658;0;0;0;33506658;0;80;33506658;0;8;0.000000;22.579142;22.326736;0.000000;72.272446;69.950630;ColumnStore;Device;5.463867
1486180825;47866654;14;1430;6548304;25738557;267615;6161801;22045932;5361065248;1072213056;1200;150;150;0;8;150;0;112;33506658;0;8;0.839161;0.002566;10.414464;0.004484;0.002726;12.158854;ColumnStore;Host;5.463867
1486180847;47866654;14;1531;1728043;61903536;384435;2035876;52290195;5361065248;1072213056;1200;150;150;0;32;150;0;112;33506658;0;32;3.135206;0.009722;17.320707;0.012486;0.008252;20.505049;RowStore;Host;5.463867
1486180868;47866654;14;0;119018607;12007471;0;37030195;3823775;5361065248;1072213056;268053264;33506658;0;0;0;33506658;0;80;33506658;0;8;0.000000;22.521963;22.323874;0.000000;72.387749;70.101730;ColumnStore;Device;5.463867
1486180893;50333320;0;1331;6461069;27162213;253633;6885833;22534459;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.901578;0.002600;10.377158;0.004731;0.002440;12.508246;ColumnStore;Host;5.737305
1486180916;50333320;0;1708;1654558;65259509;443915;1706110;55236893;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.810305;0.010154;17.276659;0.010813;0.009847;20.411472;RowStore;Host;5.737305
1486180938;50333320;0;0;126168454;12597488;0;41019203;4014844;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.340496;22.374825;0.000000;68.715767;70.206108;ColumnStore;Device;5.737305
1486180967;50333320;1;1554;6400893;27105991;320487;5980216;21423013;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.772201;0.002625;10.398682;0.003744;0.002809;13.157187;ColumnStore;Host;5.737305
1486180993;50333320;1;1672;1656564;64856995;493766;2180909;54458694;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.870813;0.010141;17.383881;0.009721;0.007703;20.703146;RowStore;Host;5.737305
1486181015;50333320;1;0;124803550;12599747;0;38951778;4019067;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.584822;22.370813;0.000000;72.362961;70.132339;ColumnStore;Device;5.737305
1486181040;50333320;2;1428;6398041;27316910;375337;5510331;22986441;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.840336;0.002626;10.318392;0.003197;0.003049;12.262299;ColumnStore;Host;5.737305
1486181063;50333320;2;1742;1703786;64868242;642093;2010879;55911134;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.755454;0.009860;17.380867;0.007476;0.008355;20.165327;RowStore;Host;5.737305
1486181085;50333320;2;0;126098216;12604419;0;38933022;4024506;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.352942;22.362520;0.000000;72.397820;70.037560;ColumnStore;Device;5.737305
1486181110;50333320;3;1496;6434379;27129676;526419;4938775;23030132;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.802139;0.002611;10.389604;0.002280;0.003402;12.239035;ColumnStore;Host;5.737305
1486181133;50333320;3;1881;1718065;64921895;439545;2077018;54146641;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.551834;0.009778;17.366505;0.010920;0.008089;20.822462;RowStore;Host;5.737305
1486181154;50333320;3;0;124888185;12615442;0;40962093;4018361;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.569517;22.342981;0.000000;68.811569;70.144661;ColumnStore;Device;5.737305
1486181179;50333320;4;1550;6486895;26926869;277494;5220410;22035623;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.774194;0.002590;10.467856;0.004324;0.003218;12.791404;ColumnStore;Host;5.737305
1486181202;50333320;4;1787;1675234;65012909;442757;1723616;55942509;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.686066;0.010028;17.342192;0.010841;0.009747;20.154018;RowStore;Host;5.737305
1486181222;50333320;4;0;124852915;12691181;0;38906688;4069556;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.575893;22.209641;0.000000;72.446823;69.262245;ColumnStore;Device;5.737305
1486181247;50333320;5;1495;6533498;27016568;303326;5098023;21590745;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.802676;0.002571;10.433101;0.003956;0.003295;13.054974;ColumnStore;Host;5.737305
1486181270;50333320;5;1849;1726190;64431682;437908;2062044;53371267;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.595998;0.009732;17.498632;0.010961;0.008147;21.124968;RowStore;Host;5.737305
1486181292;50333320;5;0;125134504;12606068;0;38961560;4012615;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.525091;22.359596;0.000000;72.344795;70.245110;ColumnStore;Device;5.737305
1486181317;50333320;6;1483;6511101;27364440;210186;6869786;22299660;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.809171;0.002580;10.300469;0.005709;0.002445;12.639950;ColumnStore;Host;5.737305
1486181340;50333320;6;1667;1665958;65319993;421540;2039479;53329774;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.879424;0.010084;17.260662;0.011387;0.008237;21.141403;RowStore;Host;5.737305
1486181361;50333320;6;0;124622351;12580964;0;38842321;4012962;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.617661;22.404213;0.000000;72.566879;70.239037;ColumnStore;Device;5.737305
1486181389;50333320;7;3275;53734980;26928317;1772173;27947869;22990026;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.366412;0.000313;10.467293;0.000677;0.000601;12.260386;ColumnStore;Host;5.737305
1486181412;50333320;7;1732;1715632;64980560;759079;2303416;55142319;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.771363;0.009792;17.350824;0.006323;0.007294;20.446480;RowStore;Host;5.737305
1486181434;50333320;7;0;124717693;12589891;0;38959679;4012376;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.600368;22.388325;0.000000;72.348289;70.249290;ColumnStore;Device;5.737305
1486181459;50333320;8;1474;6371831;27094954;505720;4788431;22968398;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.814111;0.002637;10.402918;0.002373;0.003508;12.271930;ColumnStore;Host;5.737305
1486181482;50333320;8;1650;1781971;65678335;249215;1567865;56259876;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.909091;0.009428;17.166487;0.019260;0.010715;20.040327;RowStore;Host;5.737305
1486181504;50333320;8;0;124842005;12613622;0;39050331;4015220;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.577864;22.346205;0.000000;72.180328;70.199539;ColumnStore;Device;5.737305
1486181529;50333320;9;1425;6477157;26965295;427541;4572055;22106679;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.842105;0.002594;10.452938;0.002807;0.003674;12.750291;ColumnStore;Host;5.737305
1486181552;50333320;9;1579;1752023;64825224;568626;2041733;54522081;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;3.039899;0.009589;17.392403;0.008441;0.008228;20.679079;RowStore;Host;5.737305
1486181573;50333320;9;0;124801000;12988647;0;38904993;4019251;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.585283;21.700996;0.000000;72.449982;70.129128;ColumnStore;Device;5.737305
1486181602;50333320;10;1558;6595006;27037861;295586;4676566;22065365;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.770218;0.002547;10.424885;0.004060;0.003592;12.774164;ColumnStore;Host;5.737305
1486181625;50333320;10;1578;1755442;65285858;421201;2053854;55965767;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;3.041825;0.009570;17.269688;0.011396;0.008180;20.145643;RowStore;Host;5.737305
1486181647;50333320;10;0;124690689;12665956;0;38945683;4010065;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.605265;22.253872;0.000000;72.374290;70.289780;ColumnStore;Device;5.737305
1486181672;50333320;11;1649;6476601;27817068;276918;5862864;21938255;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.727714;0.002594;10.132864;0.004333;0.002865;12.848176;ColumnStore;Host;5.737305
1486181695;50333320;11;1796;1679693;65415850;261543;1701447;54939196;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.672606;0.010002;17.235371;0.018353;0.009874;20.522076;RowStore;Host;5.737305
1486181717;50333320;11;0;124649079;12577755;0;38921057;4008564;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.612810;22.409927;0.000000;72.420082;70.316093;ColumnStore;Device;5.737305
1486181742;50333320;12;1410;6630636;27002882;277841;6116261;21739541;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.851064;0.002534;10.438389;0.004319;0.002747;12.965618;ColumnStore;Host;5.737305
1486181764;50333320;12;1655;1692122;65000736;433417;2023995;54156866;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.900302;0.009928;17.345440;0.011075;0.008300;20.818531;RowStore;Host;5.737305
1486181787;50333320;12;0;124725309;12648733;0;38938567;3999773;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.598989;22.284174;0.000000;72.387512;70.470642;ColumnStore;Device;5.737305
1486181812;50333320;13;1483;6465761;26980996;259847;5491322;21770178;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.809171;0.002598;10.446856;0.004618;0.003059;12.947371;ColumnStore;Host;5.737305
1486181838;50333320;13;1611;1656716;64444210;295018;2055859;53867409;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.979516;0.010141;17.495232;0.016270;0.008172;20.930399;RowStore;Host;5.737305
1486181861;50333320;13;0;124757889;12609362;0;39423542;4134845;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.593088;22.353754;0.000000;71.497025;68.168594;ColumnStore;Device;5.737305
1486181886;50333320;14;1589;6529517;27159726;294679;6416328;21985444;5637331840;1127466368;1200;150;150;0;8;150;0;112;35233324;0;8;0.755192;0.002573;10.378108;0.004072;0.002618;12.820601;ColumnStore;Host;5.737305
1486181909;50333320;14;1738;1665660;65546871;453014;1412703;56026502;5637331840;1127466368;1200;150;150;0;32;150;0;112;35233324;0;32;2.761795;0.010086;17.200918;0.010596;0.011892;20.123802;RowStore;Host;5.737305
1486181930;50333320;14;0;124765824;12587628;0;38934152;4014233;5637331840;1127466368;281866592;35233324;0;0;0;35233324;0;80;35233324;0;8;0.000000;22.591652;22.392349;0.000000;72.395721;70.216797;ColumnStore;Device;5.737305
1486181956;52799986;0;1437;6511680;28272766;337818;5379280;23211219;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.835073;0.002580;10.458117;0.003552;0.003123;12.738663;ColumnStore;Host;6.010742
1486181984;52799986;0;1717;1663174;67625540;398626;2005047;56341737;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.795574;0.010101;17.489244;0.012041;0.008379;20.991890;RowStore;Host;6.010742
1486182008;52799986;0;0;130806826;13212264;0;40850507;4265642;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.604319;22.379200;0.000000;72.380959;69.316628;ColumnStore;Device;6.010742
1486182034;52799986;1;1521;6491467;28193547;185386;5019297;23449918;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.788955;0.002588;10.487502;0.006473;0.003347;12.608994;ColumnStore;Host;6.010742
1486182058;52799986;1;1463;1717195;67646873;757048;2071871;57099863;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;3.280930;0.009783;17.483730;0.006340;0.008109;20.713177;RowStore;Host;6.010742
1486182082;52799986;1;0;130877808;13197903;0;40827738;4208491;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.592058;22.403551;0.000000;72.421333;70.257935;ColumnStore;Device;6.010742
1486182108;52799986;2;1531;6427433;28487931;412513;4321055;24461187;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.783801;0.002614;10.379128;0.002909;0.003888;12.087716;ColumnStore;Host;6.010742
1486182132;52799986;2;1909;1660498;68127103;458403;2153158;58366073;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.514405;0.010117;17.360485;0.010471;0.007802;20.263821;RowStore;Host;6.010742
1486182155;52799986;2;0;130899308;13204822;0;40791547;4199692;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.588346;22.391811;0.000000;72.485580;70.405136;ColumnStore;Device;6.010742
1486182182;52799986;3;1427;6543944;28311116;278001;5169201;23395113;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.840925;0.002567;10.443951;0.004317;0.003250;12.638534;ColumnStore;Host;6.010742
1486182205;52799986;3;1764;1668933;67592296;730417;2044286;57003851;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.721089;0.010066;17.497847;0.006572;0.008218;20.748064;RowStore;Host;6.010742
1486182227;52799986;3;0;131118873;13255349;0;42424825;4203789;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.550522;22.306458;0.000000;69.695023;70.336525;ColumnStore;Device;6.010742
1486182253;52799986;4;1533;6488787;29035757;278356;5598870;25810555;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.782779;0.002589;10.183303;0.004311;0.003001;11.455773;ColumnStore;Host;6.010742
1486182277;52799986;4;1770;1668251;68159702;461373;2092969;57003199;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.711864;0.010070;17.352180;0.010404;0.008027;20.748302;RowStore;Host;6.010742
1486182300;52799986;4;0;135660329;13194974;0;41224888;4205032;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;21.795605;22.408525;0.000000;71.723640;70.315735;ColumnStore;Device;6.010742
1486182327;52799986;5;1438;6560525;28405285;281868;6903572;23407520;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.834492;0.002561;10.409328;0.004257;0.002434;12.631833;ColumnStore;Host;6.010742
1486182350;52799986;5;1881;1764118;68202019;338911;1626477;56719981;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.551834;0.009523;17.341415;0.014163;0.010329;20.851904;RowStore;Host;6.010742
1486182374;52799986;5;0;132743225;13228075;0;40783598;4273436;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.274576;22.352451;0.000000;72.499710;69.190201;ColumnStore;Device;6.010742
1486182401;52799986;6;1452;6523610;28325485;476578;6867014;23417029;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.826446;0.002575;10.438653;0.002518;0.002446;12.626705;ColumnStore;Host;6.010742
1486182424;52799986;6;1579;1738565;67725395;677378;2100316;57469942;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;3.039899;0.009663;17.463459;0.007086;0.007999;20.579794;RowStore;Host;6.010742
1486182446;52799986;6;0;132835370;13184735;0;40853473;4189200;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.259125;22.425926;0.000000;72.375710;70.581474;ColumnStore;Device;6.010742
1486182472;52799986;7;1444;6515180;28462108;218912;5792338;23377393;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.831025;0.002579;10.388545;0.005482;0.002900;12.648113;ColumnStore;Host;6.010742
1486182497;52799986;7;1633;1756879;65443164;596848;2133248;56418582;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.939375;0.009562;18.072470;0.008042;0.007875;20.963299;RowStore;Host;6.010742
1486182523;52799986;7;0;133037087;13217452;0;40895739;4215065;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.225374;22.370417;0.000000;72.300903;70.148361;ColumnStore;Device;6.010742
1486182552;52799986;8;1411;6564589;28281532;267045;4252346;22753615;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.850461;0.002559;10.454875;0.004494;0.003951;12.994853;ColumnStore;Host;6.010742
1486182576;52799986;8;1699;1732251;67826554;339561;1377449;57842017;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.825191;0.009698;17.437412;0.014136;0.012196;20.447412;RowStore;Host;6.010742
1486182600;52799986;8;0;130887922;13242094;0;40926526;4209781;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.590311;22.328787;0.000000;72.246513;70.236404;ColumnStore;Device;6.010742
1486182626;52799986;9;1579;6506306;28555321;377474;6109936;23640009;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.759975;0.002582;10.354634;0.003179;0.002750;12.507606;ColumnStore;Host;6.010742
1486182650;52799986;9;1823;1664512;68414288;490840;2108166;58284121;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.633023;0.010093;17.287611;0.009779;0.007969;20.292313;RowStore;Host;6.010742
1486182673;52799986;9;0;130919265;13231388;0;40863080;4201089;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.584904;22.346853;0.000000;72.358688;70.381729;ColumnStore;Device;6.010742
1486182700;52799986;10;1360;6545801;28471510;244143;6924237;23008296;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.882353;0.002567;10.385115;0.004915;0.002426;12.851012;ColumnStore;Host;6.010742
1486182724;52799986;10;1678;1686372;74326191;463265;1910251;62794745;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.860548;0.009962;15.912554;0.010361;0.008795;18.834690;RowStore;Host;6.010742
1486182747;52799986;10;0;130849326;13199305;0;40812612;4267784;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.596975;22.401171;0.000000;72.448174;69.281837;ColumnStore;Device;6.010742
1486182774;52799986;11;1441;6607131;28925922;324177;4391481;22635020;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.832755;0.002543;10.221970;0.003702;0.003826;13.062940;ColumnStore;Host;6.010742
1486182798;52799986;11;1656;1793277;68844118;266638;2072832;56008727;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.898551;0.009368;17.179676;0.018002;0.008105;21.116701;RowStore;Host;6.010742
1486182822;52799986;11;0;131249383;13280643;0;40837200;4233351;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.528099;22.263975;0.000000;72.404549;69.845352;ColumnStore;Device;6.010742
1486182848;52799986;12;1326;6625224;28515926;319348;5475260;23600284;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.904977;0.002536;10.368939;0.003758;0.003068;12.528659;ColumnStore;Host;6.010742
1486182872;52799986;12;1666;1763755;68171754;425114;2122038;56228171;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.881153;0.009525;17.349115;0.011291;0.007917;21.034288;RowStore;Host;6.010742
1486182896;52799986;12;0;130931191;13207042;0;40805507;4196426;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.582846;22.388048;0.000000;72.460785;70.459938;ColumnStore;Device;6.010742
1486182922;52799986;13;1379;6589473;28358801;282589;6465847;24433646;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.870196;0.002550;10.426390;0.004246;0.002598;12.101341;ColumnStore;Host;6.010742
1486182946;52799986;13;1835;1661008;68291616;278100;1931800;59400887;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.615804;0.010114;17.318665;0.017260;0.008697;19.910807;RowStore;Host;6.010742
1486182968;52799986;13;0;132483054;13368348;0;41286969;4247762;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.318319;22.117908;0.000000;71.615799;69.608398;ColumnStore;Device;6.010742
1486182994;52799986;14;1327;6476229;28578595;179695;6827289;23159426;5913598432;1182719616;1200;150;150;0;8;150;0;112;36959988;0;8;0.904295;0.002594;10.346201;0.006678;0.002461;12.767152;ColumnStore;Host;6.010742
1486183018;52799986;14;1653;1790979;69547353;317813;2185605;58247999;5913598432;1182719616;1200;150;150;0;32;150;0;112;36959988;0;32;2.903811;0.009380;17.005960;0.015103;0.007687;20.304897;RowStore;Host;6.010742
1486183041;52799986;14;0;131153292;13377421;0;40868641;4205294;5913598432;1182719616;295679904;36959988;0;0;0;36959988;0;80;36959988;0;8;0.000000;22.544603;22.102907;0.000000;72.348846;70.311348;ColumnStore;Device;6.010742
1486183069;55266652;0;1473;6732649;30237817;318010;4997308;24338963;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.814664;0.002495;10.235304;0.003773;0.003362;12.715958;ColumnStore;Host;6.285156
1486183094;55266652;0;1663;1784556;71822178;407435;2050901;62857999;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;2.886350;0.009414;17.236641;0.011781;0.008192;19.694756;RowStore;Host;6.285156
1486183119;55266652;0;0;137310424;13800062;0;42707906;4393215;6189865024;1237972992;309493248;38686656;0;0;0;38686656;0;80;38686656;0;8;0.000000;22.539675;22.426945;0.000000;72.467438;70.448013;ColumnStore;Device;6.285156
1486183146;55266652;1;1230;6507409;29809557;268947;4287062;24638832;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.975610;0.002582;10.382350;0.004462;0.003919;12.561198;ColumnStore;Host;6.285156
1486183171;55266652;1;1623;1669231;71618023;309112;2056271;60503788;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;2.957486;0.010065;17.285774;0.015528;0.008170;20.461082;RowStore;Host;6.285156
1486183196;55266652;1;0;137026549;13832117;0;44791452;4394305;6189865024;1237972992;309493248;38686656;0;0;0;38686656;0;80;38686656;0;8;0.000000;22.586372;22.374971;0.000000;69.096497;70.430534;ColumnStore;Device;6.285156
1486183224;55266652;2;1323;6568000;30096465;246743;6897796;24218571;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.907030;0.002558;10.283376;0.004863;0.002436;12.779170;ColumnStore;Host;6.285156
1486183249;55266652;2;1957;1734366;72325980;187738;1828304;59827455;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;2.452734;0.009687;17.116573;0.025568;0.009189;20.692389;RowStore;Host;6.285156
1486183272;55266652;2;0;137209146;13807060;0;42732077;4400905;6189865024;1237972992;309493248;38686656;0;0;0;38686656;0;80;38686656;0;8;0.000000;22.556314;22.415579;0.000000;72.426453;70.324905;ColumnStore;Device;6.285156
1486183300;55266652;3;1440;6453419;29867578;291557;5392853;24531504;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.833333;0.002603;10.362181;0.004116;0.003115;12.616155;ColumnStore;Host;6.285156
1486183325;55266652;3;1925;1741661;72929428;413249;1375846;59589166;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;2.493506;0.009646;16.974945;0.011615;0.012211;20.775135;RowStore;Host;6.285156
1486183349;55266652;3;0;138145113;13807449;0;42734718;4389081;6189865024;1237972992;309493248;38686656;0;0;0;38686656;0;80;38686656;0;8;0.000000;22.403488;22.414948;0.000000;72.421967;70.514359;ColumnStore;Device;6.285156
1486183380;55266652;4;1214;6412585;29714388;393535;4304270;24155705;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.988468;0.002620;10.415602;0.003049;0.003903;12.812428;ColumnStore;Host;6.285156
1486183405;55266652;4;1689;1723689;71533917;285410;2349758;60696945;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;2.841918;0.009747;17.306097;0.016818;0.007150;20.395969;RowStore;Host;6.285156
1486183430;55266652;4;0;138868469;13831028;0;42735074;4379223;6189865024;1237972992;309493248;38686656;0;0;0;38686656;0;80;38686656;0;8;0.000000;22.286791;22.376736;0.000000;72.421371;70.673096;ColumnStore;Device;6.285156
1486183457;55266652;5;1324;6489523;30005459;395435;5421696;24307862;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.906344;0.002589;10.314564;0.003035;0.003099;12.732228;ColumnStore;Host;6.285156
1486183482;55266652;5;2054;1660039;70842149;442368;2029371;59462816;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;2.336904;0.010120;17.475090;0.010851;0.008278;20.819279;RowStore;Host;6.285156
1486183507;55266652;5;0;136956287;13809886;0;42692835;4385439;6189865024;1237972992;309493248;38686656;0;0;0;38686656;0;80;38686656;0;8;0.000000;22.597960;22.410992;0.000000;72.493019;70.572922;ColumnStore;Device;6.285156
1486183535;55266652;6;1447;6458647;30575667;193580;5278294;23782581;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.829302;0.002601;10.122207;0.006199;0.003183;13.013443;ColumnStore;Host;6.285156
1486183560;55266652;6;1674;1781472;71802553;721659;2152806;59119175;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;2.867383;0.009430;17.241352;0.006651;0.007804;20.940294;RowStore;Host;6.285156
1486183584;55266652;6;0;138920155;13820357;0;42731361;4397952;6189865024;1237972992;309493248;38686656;0;0;0;38686656;0;80;38686656;0;8;0.000000;22.278500;22.394012;0.000000;72.427666;70.372131;ColumnStore;Device;6.285156
1486183615;55266652;7;1398;6379865;29991877;715772;4300497;24161052;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.858369;0.002633;10.319236;0.001677;0.003907;12.809593;ColumnStore;Host;6.285156
1486183640;55266652;7;1713;1769567;71764540;296655;2017284;61750919;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;2.802102;0.009494;17.250483;0.016180;0.008328;20.047848;RowStore;Host;6.285156
1486183665;55266652;7;0;138974123;13806995;0;42831246;4426915;6189865024;1237972992;309493248;38686656;0;0;0;38686656;0;80;38686656;0;8;0.000000;22.269846;22.415684;0.000000;72.258751;69.911720;ColumnStore;Device;6.285156
1486183692;55266652;8;1326;6376176;29573997;283679;6867003;26164431;6189865024;1237972992;1200;150;150;0;8;150;0;112;38686656;0;8;0.904977;0.002635;10.465047;0.004230;0.002446;11.828778;ColumnStore;Host;6.285156
1486183717;55266652;8;2424;1795175;72637763;377744;2081260;62260867;6189865024;1237972992;1200;150;150;0;32;150;0;112;38686656;0;32;1.980198;0.009358;17.043106;0.012707;0.008072;19.883646;RowStore;Host;6.285156
